time itr a b c d source HEOM_C_re HEOM_C_im RMRT_gdd_re RMRT_gdd_im diff_re diff_im abs_diff ratio_re ratio_im abs_ratio
3.4000000000e-01 18 2 2 1 1 fd_gprime 6.924365710640e-02 -3.558851613813e-02 4.315603414104e-02 -2.299897471568e-02 -2.608762296536e-02 1.258954142245e-02 2.896654320437e-02 6.280545684742e-01 -9.350236497679e-03 6.281241659925e-01
3.4000000000e-01 18 1 2 2 1 direct_gddot 6.924365710640e-02 -3.558851613813e-02 4.296000609559e-02 -2.303831890664e-02 -2.628365101081e-02 1.255019723149e-02 2.912623836006e-02 6.260461470225e-01 -1.095068533072e-02 6.261419133957e-01
3.4000000000e-01 18 1 2 1 2 direct_gddot 6.924365710640e-02 -3.558851613813e-02 4.296000609559e-02 -2.303831890664e-02 -2.628365101081e-02 1.255019723149e-02 2.912623836006e-02 6.260461470225e-01 -1.095068533072e-02 6.261419133957e-01
3.6000000000e-01 19 1 1 1 1 fd_gprime 2.023273379909e-01 -1.046514489107e-01 1.265943925405e-01 -6.490462684176e-02 -7.573294545034e-02 3.974682206889e-02 8.552946212365e-02 6.245316143669e-01 2.241474121803e-03 6.245356367334e-01
3.6000000000e-01 19 2 2 2 2 fd_gprime 2.023273379909e-01 -1.046514489107e-01 1.265943925405e-01 -6.490462684176e-02 -7.573294545034e-02 3.974682206889e-02 8.552946212365e-02 6.245316143669e-01 2.241474121804e-03 6.245356367334e-01
3.6000000000e-01 19 1 1 2 2 fd_gprime 6.744244599696e-02 -3.488381630355e-02 4.219813084685e-02 -2.163487561392e-02 -2.524431515011e-02 1.324894068963e-02 2.850982070788e-02 6.245316143669e-01 2.241474121801e-03 6.245356367334e-01
3.6000000000e-01 19 2 2 1 1 fd_gprime 6.744244599696e-02 -3.488381630355e-02 4.219813084685e-02 -2.163487561392e-02 -2.524431515011e-02 1.324894068963e-02 2.850982070788e-02 6.245316143669e-01 2.241474121801e-03 6.245356367334e-01
3.6000000000e-01 19 1 2 2 1 direct_gddot 6.744244599696e-02 -3.488381630355e-02 4.206120372991e-02 -2.150757733949e-02 -2.538124226705e-02 1.337623896406e-02 2.869026364192e-02 6.221596307546e-01 2.902103094673e-03 6.221663992399e-01
3.6000000000e-01 19 1 2 1 2 direct_gddot 6.744244599696e-02 -3.488381630355e-02 4.206120372991e-02 -2.150757733949e-02 -2.538124226705e-02 1.337623896406e-02 2.869026364192e-02 6.221596307546e-01 2.902103094673e-03 6.221663992399e-01
3.8000000000e-01 20 1 1 1 1 fd_gprime 1.972007931264e-01 -1.025792113819e-01 1.258064224657e-01 -6.264024714990e-02 -7.139437066065e-02 3.993896423196e-02 8.180633854385e-02 6.321453993545e-01 1.118012437780e-02 6.322442574719e-01
3.8000000000e-01 20 2 2 2 2 fd_gprime 1.972007931264e-01 -1.025792113819e-01 1.258064224657e-01 -6.264024714990e-02 -7.139437066065e-02 3.993896423196e-02 8.180633854385e-02 6.321453993545e-01 1.118012437780e-02 6.322442574719e-01
3.8000000000e-01 20 1 1 2 2 fd_gprime 6.573359770878e-02 -3.419307046062e-02 4.193547415524e-02 -2.088008238330e-02 -2.379812355355e-02 1.331298807732e-02 2.726877951462e-02 6.321453993545e-01 1.118012437780e-02 6.322442574719e-01
3.8000000000e-01 20 2 2 1 1 fd_gprime 6.573359770878e-02 -3.419307046062e-02 4.193547415524e-02 -2.088008238330e-02 -2.379812355355e-02 1.331298807732e-02 2.726877951462e-02 6.321453993545e-01 1.118012437780e-02 6.322442574719e-01
3.8000000000e-01 20 1 2 2 1 direct_gddot 6.573359770878e-02 -3.419307046062e-02 4.196160122693e-02 -2.071284235472e-02 -2.377199648185e-02 1.348022810590e-02 2.732808750206e-02 6.314166249945e-01 1.334524237684e-02 6.315576377604e-01
3.8000000000e-01 20 1 2 1 2 direct_gddot 6.573359770878e-02 -3.419307046062e-02 4.196160122693e-02 -2.071284235472e-02 -2.377199648185e-02 1.348022810590e-02 2.732808750206e-02 6.314166249945e-01 1.334524237684e-02 6.315576377604e-01
4.0000000000e-01 21 1 1 1 1 fd_gprime 1.923214441147e-01 -1.005480069053e-01 1.247197328002e-01 -6.284486728385e-02 -6.760171131447e-02 3.770313962150e-02 7.740489719626e-02 6.434575967425e-01 9.637571126010e-03 6.435297674411e-01
4.0000000000e-01 21 2 2 2 2 fd_gprime 1.923214441147e-01 -1.005480069053e-01 1.247197328002e-01 -6.284486728385e-02 -6.760171131447e-02 3.770313962150e-02 7.740489719626e-02 6.434575967425e-01 9.637571126007e-03 6.435297674411e-01
4.0000000000e-01 21 1 1 2 2 fd_gprime 6.410714803823e-02 -3.351600230178e-02 4.157324426674e-02 -2.094828909462e-02 -2.253390377149e-02 1.256771320717e-02 2.580163239875e-02 6.434575967425e-01 9.637571126015e-03 6.435297674411e-01
4.0000000000e-01 21 2 2 1 1 fd_gprime 6.410714803823e-02 -3.351600230178e-02 4.157324426674e-02 -2.094828909462e-02 -2.253390377149e-02 1.256771320717e-02 2.580163239875e-02 6.434575967425e-01 9.637571126015e-03 6.435297674411e-01
4.0000000000e-01 21 1 2 2 1 direct_gddot 6.410714803823e-02 -3.351600230178e-02 4.171569340311e-02 -2.088937049532e-02 -2.239145463512e-02 1.262663180646e-02 2.570620686629e-02 6.448253065008e-01 1.127169096924e-02 6.449238148194e-01
4.0000000000e-01 21 1 2 1 2 direct_gddot 6.410714803823e-02 -3.351600230178e-02 4.171569340311e-02 -2.088937049532e-02 -2.239145463512e-02 1.262663180646e-02 2.570620686629e-02 6.448253065008e-01 1.127169096924e-02 6.449238148194e-01
4.2000000000e-01 22 1 1 1 1 fd_gprime 1.876639624461e-01 -9.855702297226e-02 1.215890292758e-01 -6.396526324299e-02 -6.607493317037e-02 3.459175972926e-02 7.458207984922e-02 6.481481199870e-01 -4.567424181640e-04 6.481482809175e-01
4.2000000000e-01 22 2 2 2 2 fd_gprime 1.876639624461e-01 -9.855702297226e-02 1.215890292758e-01 -6.396526324299e-02 -6.607493317036e-02 3.459175972926e-02 7.458207984922e-02 6.481481199870e-01 -4.567424181625e-04 6.481482809175e-01
4.2000000000e-01 22 1 1 2 2 fd_gprime 6.255465414871e-02 -3.285234099075e-02 4.052967642526e-02 -2.132175441433e-02 -2.202497772346e-02 1.153058657642e-02 2.486069328307e-02 6.481481199870e-01 -4.567424181660e-04 6.481482809175e-01
4.2000000000e-01 22 2 2 1 1 fd_gprime 6.255465414871e-02 -3.285234099075e-02 4.052967642526e-02 -2.132175441433e-02 -2.202497772346e-02 1.153058657642e-02 2.486069328307e-02 6.481481199870e-01 -4.567424181660e-04 6.481482809175e-01
4.2000000000e-01 22 1 2 2 1 direct_gddot 6.255465414871e-02 -3.285234099075e-02 4.064613990072e-02 -2.141100119457e-02 -2.190851424799e-02 1.144133979618e-02 2.471613345340e-02 6.501947063524e-01 -8.086207458986e-04 6.501952091766e-01
4.2000000000e-01 22 1 2 1 2 direct_gddot 6.255465414871e-02 -3.285234099075e-02 4.064613990072e-02 -2.141100119457e-02 -2.190851424799e-02 1.144133979618e-02 2.471613345340e-02 6.501947063524e-01 -8.086207458985e-04 6.501952091766e-01
4.4000000000e-01 23 1 1 1 1 fd_gprime 1.832067369076e-01 -9.660546316247e-02 1.167479053288e-01 -6.381881478997e-02 -6.645883157882e-02 3.278664837250e-02 7.410627912885e-02 6.423302526352e-01 -9.640492815337e-03 6.424025938242e-01
4.4000000000e-01 23 2 2 2 2 fd_gprime 1.832067369076e-01 -9.660546316247e-02 1.167479053288e-01 -6.381881478997e-02 -6.645883157882e-02 3.278664837250e-02 7.410627912885e-02 6.423302526352e-01 -9.640492815335e-03 6.424025938242e-01
4.4000000000e-01 23 1 1 2 2 fd_gprime 6.106891230254e-02 -3.220182105416e-02 3.891596844293e-02 -2.127293826332e-02 -2.215294385961e-02 1.092888279083e-02 2.470209304295e-02 6.423302526352e-01 -9.640492815337e-03 6.424025938242e-01
4.4000000000e-01 23 2 2 1 1 fd_gprime 6.106891230254e-02 -3.220182105416e-02 3.891596844293e-02 -2.127293826332e-02 -2.215294385961e-02 1.092888279083e-02 2.470209304295e-02 6.423302526352e-01 -9.640492815337e-03 6.424025938242e-01
4.4000000000e-01 23 1 2 2 1 direct_gddot 6.106891230254e-02 -3.220182105416e-02 3.890066837741e-02 -2.141754391756e-02 -2.216824392512e-02 1.078427713660e-02 2.465221434441e-02 6.431111839447e-01 -1.159661483301e-02 6.432157308325e-01
4.4000000000e-01 23 1 2 1 2 direct_gddot 6.106891230254e-02 -3.220182105416e-02 3.890066837741e-02 -2.141754391756e-02 -2.216824392512e-02 1.078427713660e-02 2.465221434441e-02 6.431111839447e-01 -1.159661483301e-02 6.432157308325e-01
4.6000000000e-01 24 1 1 1 1 fd_gprime 1.789312127222e-01 -9.469254682604e-02 1.121112512628e-01 -6.155473990610e-02 -6.681996145940e-02 3.313780691994e-02 7.458566549210e-02 6.316995104331e-01 -9.710460282441e-03 6.317741404333e-01
4.6000000000e-01 24 2 2 2 2 fd_gprime 1.789312127222e-01 -9.469254682604e-02 1.121112512628e-01 -6.155473990610e-02 -6.681996145940e-02 3.313780691994e-02 7.458566549210e-02 6.316995104331e-01 -9.710460282443e-03 6.317741404333e-01
4.6000000000e-01 24 1 1 2 2 fd_gprime 5.964373757408e-02 -3.156418227535e-02 3.737041708761e-02 -2.051824663537e-02 -2.227332048647e-02 1.104593563998e-02 2.486188849737e-02 6.316995104331e-01 -9.710460282441e-03 6.317741404333e-01
4.6000000000e-01 24 2 2 1 1 fd_gprime 5.964373757408e-02 -3.156418227535e-02 3.737041708761e-02 -2.051824663537e-02 -2.227332048647e-02 1.104593563998e-02 2.486188849737e-02 6.316995104331e-01 -9.710460282441e-03 6.317741404333e-01
4.6000000000e-01 24 1 2 2 1 direct_gddot 5.964373757408e-02 -3.156418227535e-02 3.724258316486e-02 -2.058534981455e-02 -2.240115440922e-02 1.097883246080e-02 2.494687317217e-02 6.304902808900e-01 -1.147546571596e-02 6.305947039185e-01
4.6000000000e-01 24 1 2 1 2 direct_gddot 5.964373757408e-02 -3.156418227535e-02 3.724258316486e-02 -2.058534981455e-02 -2.240115440922e-02 1.097883246080e-02 2.494687317217e-02 6.304902808900e-01 -1.147546571596e-02 6.305947039185e-01
4.8000000000e-01 25 1 1 1 1 fd_gprime 1.748213694128e-01 -9.281750877092e-02 1.093493941391e-01 -5.827841429584e-02 -6.547197527368e-02 3.453909447508e-02 7.402383800774e-02 6.260176056122e-01 -9.896942047823e-04 6.260183879336e-01
4.8000000000e-01 25 2 2 2 2 fd_gprime 1.748213694128e-01 -9.281750877092e-02 1.093493941391e-01 -5.827841429584e-02 -6.547197527368e-02 3.453909447508e-02 7.402383800774e-02 6.260176056122e-01 -9.896942047831e-04 6.260183879336e-01
4.8000000000e-01 25 1 1 2 2 fd_gprime 5.827378980426e-02 -3.093916959031e-02 3.644979804636e-02 -1.942613809861e-02 -2.182399175789e-02 1.151303149169e-02 2.467461266925e-02 6.260176056122e-01 -9.896942047833e-04 6.260183879336e-01
4.8000000000e-01 25 2 2 1 1 fd_gprime 5.827378980426e-02 -3.093916959031e-02 3.644979804636e-02 -1.942613809861e-02 -2.182399175789e-02 1.151303149169e-02 2.467461266925e-02 6.260176056122e-01 -9.896942047833e-04 6.260183879336e-01
4.8000000000e-01 25 1 2 2 1 direct_gddot 5.827378980426e-02 -3.093916959031e-02 3.632602248589e-02 -1.936204097066e-02 -2.194776731836e-02 1.157712861964e-02 2.481399599695e-02 6.239050759078e-01 -1.011364098629e-03 6.239058956292e-01
4.8000000000e-01 25 1 2 1 2 direct_gddot 5.827378980426e-02 -3.093916959031e-02 3.632602248589e-02 -1.936204097066e-02 -2.194776731836e-02 1.157712861964e-02 2.481399599695e-02 6.239050759078e-01 -1.011364098629e-03 6.239058956292e-01
5.0000000000e-01 26 1 1 1 1 fd_gprime 1.708633036564e-01 -9.097959895690e-02 1.084360230340e-01 -5.591490409821e-02 -6.242728062246e-02 3.506469485869e-02 7.160096501757e-02 6.302074219975e-01 8.317259378525e-03 6.302623037627e-01
5.0000000000e-01 26 2 2 2 2 fd_gprime 1.708633036564e-01 -9.097959895690e-02 1.084360230340e-01 -5.591490409821e-02 -6.242728062246e-02 3.506469485869e-02 7.160096501757e-02 6.302074219975e-01 8.317259378526e-03 6.302623037627e-01
5.0000000000e-01 26 1 1 2 2 fd_gprime 5.695443455214e-02 -3.032653298563e-02 3.614534101132e-02 -1.863830136607e-02 -2.080909354082e-02 1.168823161956e-02 2.386698833919e-02 6.302074219975e-01 8.317259378527e-03 6.302623037627e-01
5.0000000000e-01 26 2 2 1 1 fd_gprime 5.695443455214e-02 -3.032653298563e-02 3.614534101132e-02 -1.863830136607e-02 -2.080909354082e-02 1.168823161956e-02 2.386698833919e-02 6.302074219975e-01 8.317259378527e-03 6.302623037627e-01
5.0000000000e-01 26 1 2 2 1 direct_gddot 5.695443455214e-02 -3.032653298563e-02 3.612957633961e-02 -1.850881870387e-02 -2.082485821253e-02 1.181771428176e-02 2.394437492225e-02 6.290486322811e-01 9.973681541038e-03 6.291276945885e-01
5.0000000000e-01 26 1 2 1 2 direct_gddot 5.695443455214e-02 -3.032653298563e-02 3.612957633961e-02 -1.850881870387e-02 -2.082485821253e-02 1.181771428176e-02 2.394437492225e-02 6.290486322811e-01 9.973681541038e-03 6.291276945885e-01
5.2000000000e-01 27 1 1 1 1 fd_gprime 1.670448926511e-01 -8.917808219553e-02 1.078025021734e-01 -5.545036509538e-02 -5.924239047775e-02 3.372771710015e-02 6.817051951031e-02 6.401257687644e-01 9.786730387377e-03 6.402005778878e-01
5.2000000000e-01 27 2 2 2 2 fd_gprime 1.670448926511e-01 -8.917808219553e-02 1.078025021734e-01 -5.545036509538e-02 -5.924239047775e-02 3.372771710015e-02 6.817051951031e-02 6.401257687644e-01 9.786730387378e-03 6.402005778878e-01
5.2000000000e-01 27 1 1 2 2 fd_gprime 5.568163088371e-02 -2.972602739851e-02 3.593416739113e-02 -1.848345503179e-02 -1.974746349258e-02 1.124257236672e-02 2.272350650344e-02 6.401257687644e-01 9.786730387373e-03 6.402005778878e-01
5.2000000000e-01 27 2 2 1 1 fd_gprime 5.568163088371e-02 -2.972602739851e-02 3.593416739113e-02 -1.848345503179e-02 -1.974746349258e-02 1.124257236672e-02 2.272350650344e-02 6.401257687644e-01 9.786730387373e-03 6.402005778878e-01
5.2000000000e-01 27 1 2 2 1 direct_gddot 5.568163088371e-02 -2.972602739851e-02 3.602762942328e-02 -1.840675234395e-02 -1.965400146043e-02 1.131927505456e-02 2.268051501107e-02 6.408597027329e-01 1.155606845338e-02 6.409638845559e-01
5.2000000000e-01 27 1 2 1 2 direct_gddot 5.568163088371e-02 -2.972602739851e-02 3.602762942328e-02 -1.840675234395e-02 -1.965400146043e-02 1.131927505456e-02 2.268051501107e-02 6.408597027329e-01 1.155606845338e-02 6.409638845559e-01
5.4000000000e-01 28 1 1 1 1 fd_gprime 1.633555199684e-01 -8.741223785610e-02 1.058331627019e-01 -5.613753969034e-02 -5.752235726648e-02 3.127469816576e-02 6.547463883713e-02 6.466115376548e-01 2.352059114444e-03 6.466158154657e-01
5.4000000000e-01 28 2 2 2 2 fd_gprime 1.633555199684e-01 -8.741223785610e-02 1.058331627019e-01 -5.613753969034e-02 -5.752235726648e-02 3.127469816576e-02 6.547463883713e-02 6.466115376548e-01 2.352059114445e-03 6.466158154657e-01
5.4000000000e-01 28 1 1 2 2 fd_gprime 5.445183998948e-02 -2.913741261870e-02 3.527772090065e-02 -1.871251323011e-02 -1.917411908883e-02 1.042489938859e-02 2.182487961238e-02 6.466115376548e-01 2.352059114443e-03 6.466158154657e-01
5.4000000000e-01 28 2 2 1 1 fd_gprime 5.445183998948e-02 -2.913741261870e-02 3.527772090065e-02 -1.871251323011e-02 -1.917411908883e-02 1.042489938859e-02 2.182487961238e-02 6.466115376548e-01 2.352059114443e-03 6.466158154657e-01
5.4000000000e-01 28 1 2 2 1 direct_gddot 5.445183998948e-02 -2.913741261870e-02 3.538564319697e-02 -1.875136445895e-02 -1.906619679251e-02 1.038604815975e-02 2.171151437618e-02 6.484491378546e-01 2.621869765712e-03 6.484544383266e-01
5.4000000000e-01 28 1 2 1 2 direct_gddot 5.445183998948e-02 -2.913741261870e-02 3.538564319697e-02 -1.875136445895e-02 -1.906619679251e-02 1.038604815975e-02 2.171151437618e-02 6.484491378546e-01 2.621869765712e-03 6.484544383266e-01
5.6000000000e-01 29 1 1 1 1 fd_gprime 1.597858504440e-01 -8.568135957732e-02 1.022876453511e-01 -5.628566046682e-02 -5.749820509293e-02 2.939569911050e-02 6.457670412078e-02 6.438983506045e-01 -6.981684262610e-03 6.439362001210e-01
5.6000000000e-01 29 2 2 2 2 fd_gprime 1.597858504440e-01 -8.568135957732e-02 1.022876453511e-01 -5.628566046682e-02 -5.749820509293e-02 2.939569911050e-02 6.457670412078e-02 6.438983506045e-01 -6.981684262610e-03 6.439362001211e-01
5.6000000000e-01 29 1 1 2 2 fd_gprime 5.326195014800e-02 -2.856045319244e-02 3.409588178369e-02 -1.876188682227e-02 -1.916606836431e-02 9.798566370167e-03 2.152556804026e-02 6.438983506045e-01 -6.981684262609e-03 6.439362001210e-01
5.6000000000e-01 29 2 2 1 1 fd_gprime 5.326195014800e-02 -2.856045319244e-02 3.409588178369e-02 -1.876188682227e-02 -1.916606836431e-02 9.798566370167e-03 2.152556804026e-02 6.438983506045e-01 -6.981684262609e-03 6.439362001210e-01
5.6000000000e-01 29 1 2 2 1 direct_gddot 5.326195014800e-02 -2.856045319244e-02 3.411792128065e-02 -1.887253989722e-02 -1.914402886734e-02 9.687913295219e-03 2.145575692651e-02 6.450849699716e-01 -8.422913655157e-03 6.451399568757e-01
5.6000000000e-01 29 1 2 1 2 direct_gddot 5.326195014800e-02 -2.856045319244e-02 3.411792128065e-02 -1.887253989722e-02 -1.914402886734e-02 9.687913295219e-03 2.145575692651e-02 6.450849699716e-01 -8.422913655157e-03 6.451399568757e-01
5.8000000000e-01 30 1 1 1 1 fd_gprime 1.563276439467e-01 -8.398475498481e-02 9.840754256807e-02 -5.482256405544e-02 -5.792010137859e-02 2.916219092937e-02 6.484729387960e-02 6.347079900811e-01 -9.702500359440e-03 6.347821446654e-01
5.8000000000e-01 30 2 2 2 2 fd_gprime 1.563276439467e-01 -8.398475498481e-02 9.840754256806e-02 -5.482256405544e-02 -5.792010137859e-02 2.916219092937e-02 6.484729387960e-02 6.347079900811e-01 -9.702500359444e-03 6.347821446654e-01
5.8000000000e-01 30 1 1 2 2 fd_gprime 5.210921464889e-02 -2.799491832827e-02 3.280251418935e-02 -1.827418801848e-02 -1.930670045953e-02 9.720730309789e-03 2.161576462653e-02 6.347079900811e-01 -9.702500359441e-03 6.347821446654e-01
5.8000000000e-01 30 2 2 1 1 fd_gprime 5.210921464889e-02 -2.799491832827e-02 3.280251418935e-02 -1.827418801848e-02 -1.930670045953e-02 9.720730309789e-03 2.161576462653e-02 6.347079900811e-01 -9.702500359441e-03 6.347821446654e-01
5.8000000000e-01 30 1 2 2 1 direct_gddot 5.210921464889e-02 -2.799491832827e-02 3.272155175338e-02 -1.835250712484e-02 -1.938766289551e-02 9.642411203428e-03 2.165311909093e-02 6.341288810965e-01 -1.151659822533e-02 6.342334506121e-01
5.8000000000e-01 30 1 2 1 2 direct_gddot 5.210921464889e-02 -2.799491832827e-02 3.272155175338e-02 -1.835250712484e-02 -1.938766289551e-02 9.642411203428e-03 2.165311909093e-02 6.341288810965e-01 -1.151659822533e-02 6.342334506121e-01
6.0000000000e-01 31 1 1 1 1 fd_gprime 1.529736002639e-01 -8.232174541410e-02 9.570875887941e-02 -5.219943829123e-02 -5.726484138452e-02 3.012230712288e-02 6.470406050009e-02 6.275496299030e-01 -3.519936921831e-03 6.275595015195e-01
6.0000000000e-01 31 2 2 2 2 fd_gprime 1.529736002639e-01 -8.232174541410e-02 9.570875887941e-02 -5.219943829123e-02 -5.726484138452e-02 3.012230712288e-02 6.470406050009e-02 6.275496299030e-01 -3.519936921829e-03 6.275595015195e-01
6.0000000000e-01 31 1 1 2 2 fd_gprime 5.099120008798e-02 -2.744058180470e-02 3.190291962647e-02 -1.739981276374e-02 -1.908828046151e-02 1.004076904096e-02 2.156802016670e-02 6.275496299030e-01 -3.519936921829e-03 6.275595015195e-01
6.0000000000e-01 31 2 2 1 1 fd_gprime 5.099120008798e-02 -2.744058180470e-02 3.190291962647e-02 -1.739981276374e-02 -1.908828046151e-02 1.004076904096e-02 2.156802016670e-02 6.275496299030e-01 -3.519936921829e-03 6.275595015195e-01
6.0000000000e-01 31 1 2 2 1 direct_gddot 5.099120008798e-02 -2.744058180470e-02 3.179442469064e-02 -1.737737055197e-02 -1.919677539733e-02 1.006321125273e-02 2.167451052210e-02 6.257160620696e-01 -4.066540184968e-03 6.257292761897e-01
6.0000000000e-01 31 1 2 1 2 direct_gddot 5.099120008798e-02 -2.744058180470e-02 3.179442469064e-02 -1.737737055197e-02 -1.919677539733e-02 1.006321125273e-02 2.167451052210e-02 6.257160620696e-01 -4.066540184968e-03 6.257292761897e-01
6.2000000000e-01 32 1 1 1 1 fd_gprime 1.497172291096e-01 -8.069166563920e-02 9.461537350960e-02 -4.988703619325e-02 -5.510185560004e-02 3.080462944595e-02 6.312796278885e-02 6.288727122847e-01 5.729136460430e-03 6.288988084429e-01
6.2000000000e-01 32 2 2 2 2 fd_gprime 1.497172291096e-01 -8.069166563920e-02 9.461537350960e-02 -4.988703619325e-02 -5.510185560004e-02 3.080462944595e-02 6.312796278885e-02 6.288727122847e-01 5.729136460433e-03 6.288988084429e-01
6.2000000000e-01 32 1 1 2 2 fd_gprime 4.990574303655e-02 -2.689722187973e-02 3.153845783653e-02 -1.662901206442e-02 -1.836728520001e-02 1.026820981532e-02 2.104265426295e-02 6.288727122847e-01 5.729136460426e-03 6.288988084429e-01
6.2000000000e-01 32 2 2 1 1 fd_gprime 4.990574303655e-02 -2.689722187973e-02 3.153845783653e-02 -1.662901206442e-02 -1.836728520001e-02 1.026820981532e-02 2.104265426295e-02 6.288727122847e-01 5.729136460426e-03 6.288988084429e-01
6.2000000000e-01 32 1 2 2 1 direct_gddot 4.990574303655e-02 -2.689722187973e-02 3.149756911336e-02 -1.653122914072e-02 -1.840817392319e-02 1.036599273902e-02 2.112616085927e-02 6.274195052051e-01 6.905267439952e-03 6.274575031269e-01
6.2000000000e-01 32 1 2 1 2 direct_gddot 4.990574303655e-02 -2.689722187973e-02 3.149756911336e-02 -1.653122914072e-02 -1.840817392319e-02 1.036599273902e-02 2.112616085927e-02 6.274195052051e-01 6.905267439952e-03 6.274575031269e-01
6.4000000000e-01 33 1 1 1 1 fd_gprime 1.465527405787e-01 -7.909386360646e-02 9.415140896162e-02 -4.900316692423e-02 -5.240133161713e-02 3.009069668223e-02 6.042639805640e-02 6.372786743885e-01 9.564240297554e-03 6.373504401213e-01
6.4000000000e-01 33 2 2 2 2 fd_gprime 1.465527405787e-01 -7.909386360646e-02 9.415140896162e-02 -4.900316692423e-02 -5.240133161713e-02 3.009069668223e-02 6.042639805640e-02 6.372786743885e-01 9.564240297551e-03 6.373504401213e-01
