# RMRT reduced dynamics serialized by upper-triangular density-matrix entries
# diagonal entries: p_i = real(σ[i,i])
# off-diagonal entries for i<j: c_ij = σ[i,j], with real, imag, abs, phase
# derivative columns use prefix p -> prime: trp, dp, cp

---- RMRT reduced dynamics: serialized upper-triangular matrix [exciton basis] ----
          time              tr_re              tr_im                 p1                 p2             c12_re             c12_im            c12_abs          c12_phase             trp_re             trp_im                dp1                dp2            cp12_re            cp12_im           cp12_abs         cp12_phase
      0.560000     1.00000000e+00     0.00000000e+00     1.69331016e-01     8.30668984e-01    -2.32720954e-01    -2.43547446e-01     3.36859615e-01    -2.33346649e+00     0.00000000e+00     0.00000000e+00     6.91162670e-02    -6.91162670e-02     3.88725631e-01    -2.95703364e-01     4.88413857e-01    -6.50313647e-01
      0.570000     1.00000000e+00     0.00000000e+00     1.70022179e-01     8.29977821e-01    -2.28833697e-01    -2.46504479e-01     3.36347022e-01    -2.31903642e+00     0.00000000e+00     0.00000000e+00     6.97779144e-02    -6.97779144e-02     3.92652912e-01    -2.88972623e-01     4.87525882e-01    -6.34447826e-01
      0.580000     1.00000000e+00     0.00000000e+00     1.70719958e-01     8.29280042e-01    -2.24907168e-01    -2.49394205e-01     3.35828385e-01    -2.30461270e+00     0.00000000e+00     0.00000000e+00     7.04186901e-02    -7.04186901e-02     3.96450911e-01    -2.82189627e-01     4.86625431e-01    -6.18594688e-01
      0.590000     1.00000000e+00     0.00000000e+00     1.71424145e-01     8.28575855e-01    -2.20942659e-01    -2.52216102e-01     3.35303774e-01    -2.29019545e+00     0.00000000e+00     0.00000000e+00     7.10367205e-02    -7.10367205e-02     4.00120682e-01    -2.75351515e-01     4.85710837e-01    -6.02742953e-01
      0.600000     1.00000000e+00     0.00000000e+00     1.72134512e-01     8.27865488e-01    -2.16941452e-01    -2.54969617e-01     3.34773206e-01    -2.27578491e+00     0.00000000e+00     0.00000000e+00     7.16320389e-02    -7.16320389e-02     4.03663957e-01    -2.68456311e-01     4.84781787e-01    -5.86881844e-01
      0.610000     1.00000000e+00     0.00000000e+00     1.72850833e-01     8.27149167e-01    -2.12904813e-01    -2.57654180e-01     3.34236646e-01    -2.26138131e+00     0.00000000e+00     0.00000000e+00     7.22065751e-02    -7.22065751e-02     4.07082587e-01    -2.61504032e-01     4.83839428e-01    -5.71003824e-01
      0.620000     1.00000000e+00     0.00000000e+00     1.73572898e-01     8.26427102e-01    -2.08833987e-01    -2.60269220e-01     3.33694023e-01    -2.24698486e+00     0.00000000e+00     0.00000000e+00     7.27637124e-02    -7.27637124e-02     4.10378018e-01    -2.54497298e-01     4.82886106e-01    -5.55106482e-01
      0.630000     1.00000000e+00     0.00000000e+00     1.74300536e-01     8.25699464e-01    -2.04730207e-01    -2.62814193e-01     3.33145250e-01    -2.23259573e+00     0.00000000e+00     0.00000000e+00     7.33075233e-02    -7.33075233e-02     4.13550895e-01    -2.47441288e-01     4.81924822e-01    -5.39193114e-01
      0.640000     1.00000000e+00     0.00000000e+00     1.75033611e-01     8.24966389e-01    -2.00594698e-01    -2.65288606e-01     3.32590254e-01    -2.21821396e+00     0.00000000e+00     0.00000000e+00     7.38418628e-02    -7.38418628e-02     4.16600914e-01    -2.40343105e-01     4.80958553e-01    -5.23271882e-01
      0.650000     1.00000000e+00     0.00000000e+00     1.75772029e-01     8.24227971e-01    -1.96428688e-01    -2.67692037e-01     3.32028999e-01    -2.20383951e+00     0.00000000e+00     0.00000000e+00     7.43695314e-02    -7.43695314e-02     4.19526914e-01    -2.33210677e-01     4.79989637e-01    -5.07353780e-01
