PHASE_TRACE itr t a b abs_c REAL_c IMAG_c REAL_rhs_diag IMAG_rhs_diag REAL_rhs_local_raw IMAG_rhs_local_raw REAL_rhs_local_app IMAG_rhs_local_app REAL_rhs_mem_core_app IMAG_rhs_mem_core_app REAL_rhs_L0Q_raw IMAG_rhs_L0Q_raw REAL_rhs_L0Q_app IMAG_rhs_L0Q_app REAL_rhs_total IMAG_rhs_total REAL_rhs_heom_fd IMAG_rhs_heom_fd omega_total omega_heom_fd omega_diag omega_local_raw omega_local_app omega_mem_core_app omega_L0Q_raw omega_L0Q_app omega_L0Q_A_raw omega_L0Q_B_raw growth_total growth_heom_fd growth_L0Q_raw growth_L0Q_app
PHASE_TRACE 1078 1.0770000000e+01 1 2 +2.205593363959e-02 +1.541426450000e-02 -1.577544480000e-02 +1.614434759488e-02 +2.810902961066e-02 -1.067341270922e-18 -9.872785380990e-02 -1.067341270922e-18 -9.872785380990e-02 +6.776263578034e-20 +4.542687432607e-03 -1.755819458498e-02 +6.175255298313e-02 -1.755819458498e-02 +6.175255298313e-02 -1.413846990100e-03 -4.323583783498e-03 +2.440866800000e-03 +8.898168540000e-03 -1.828478387134e-01 +3.611046398935e-01 +1.414213562373e+00 -3.128323163110e+00 -3.128323163110e+00 +1.439410842005e-01 +1.387320677823e+00 +1.387320677823e+00 -2.251546030709e+00 +3.638866708532e+00 +9.540896332236e-02 -2.112147169697e-01 -2.558915176126e+00 -2.558915176126e+00 
PHASE_TRACE 1079 1.0780000000e+01 1 2 +2.200910238435e-02 +1.543818570000e-02 -1.568639570000e-02 +1.600887940358e-02 +2.810720587459e-02 +0.000000000000e+00 -9.872760004910e-02 +0.000000000000e+00 -9.872760004910e-02 -1.270549420881e-18 +4.534951631717e-03 -1.751971579375e-02 +6.179224713507e-02 -1.751971579375e-02 +6.179224713507e-02 -1.510836390171e-03 -4.293195407717e-03 +2.343451630000e-03 +8.910844390000e-03 -1.857527172296e-01 +3.598830893519e-01 +1.414213562373e+00 -3.146517699962e+00 -3.146517699962e+00 +1.445320819160e-01 +1.402019338443e+00 +1.402019338443e+00 -2.252282224433e+00 +3.654301562876e+00 +9.087559004053e-02 -2.138733773174e-01 -2.559390506335e+00 -2.559390506335e+00 
PHASE_TRACE 1080 1.0790000000e+01 1 2 +2.196178879940e-02 +1.546113350000e-02 -1.559722790000e-02 +1.587362434934e-02 +2.810396698164e-02 +0.000000000000e+00 -9.872682874898e-02 +0.000000000000e+00 -9.872682874898e-02 +8.300922883092e-20 +4.526949213586e-03 -1.748118107848e-02 +6.183196988292e-02 -1.748118107848e-02 +6.183196988292e-02 -1.607556729142e-03 -4.263942670823e-03 +2.246200360000e-03 +8.921938490000e-03 -1.886689002696e-01 +3.586368407027e-01 +1.414213562373e+00 -3.164762294642e+00 -3.164762294642e+00 +1.451147409722e-01 +1.416765091027e+00 +1.416765091027e+00 -2.253052367730e+00 +3.669817458757e+00 +8.635557709952e-02 -2.165132445028e-01 -2.559889227009e+00 -2.559889227009e+00 
PHASE_TRACE 1081 1.0800000000e+01 1 2 +2.191400046308e-02 +1.548310970000e-02 -1.550795700000e-02 +1.573859709889e-02 +2.809932821474e-02 +0.000000000000e+00 -9.872573477372e-02 +0.000000000000e+00 -9.872573477372e-02 +8.809142651445e-20 +4.518602865887e-03 -1.744260676863e-02 +6.187169649275e-02 -1.744260676863e-02 +6.187169649275e-02 -1.704009669739e-03 -4.236107200340e-03 +2.149132860000e-03 +8.931460540000e-03 -1.916062775102e-01 +3.573658373968e-01 +1.414213562373e+00 -3.183062986608e+00 -3.183062986608e+00 +1.456864065540e-01 +1.431556740171e+00 +1.431556740171e+00 -2.253857679810e+00 +3.685414419981e+00 +8.185773190118e-02 -2.191343499697e-01 -2.560411177495e+00 -2.560411177495e+00 
PHASE_TRACE 1082 1.0810000000e+01 1 2 +2.186574501394e-02 +1.550411620000e-02 -1.541859870000e-02 +1.560381610224e-02 +2.809330119055e-02 +0.000000000000e+00 -9.872459159304e-02 +0.000000000000e+00 -9.872459159304e-02 +1.135024149321e-19 +4.509883120139e-03 -1.740402584737e-02 +6.191140124889e-02 -1.740402584737e-02 +6.191140124889e-02 -1.800209745130e-03 -4.210006033457e-03 +2.052268790000e-03 +8.939420490000e-03 -1.945765153301e-01 +3.560700179740e-01 +1.414213562373e+00 -3.201428463448e+00 -3.201428463448e+00 +1.462459145656e-01 +1.446392471179e+00 +1.446392471179e+00 -2.254699704588e+00 +3.701092175767e+00 +7.739154207243e-02 -2.217367234543e-01 -2.560956742776e+00 -2.560956742776e+00 
PHASE_TRACE 1083 1.0820000000e+01 1 2 +2.181703001030e-02 +1.552415510000e-02 -1.532916850000e-02 +1.546930386733e-02 +2.808589328594e-02 -5.364963640009e-18 -9.872368418121e-02 -5.364963640009e-18 -9.872368418121e-02 +1.438261944438e-18 +4.500815931677e-03 -1.736548014813e-02 +6.195106361812e-02 -1.736548014813e-02 +6.195106361812e-02 -1.896176280803e-03 -4.185911345476e-03 +1.955627610000e-03 +8.945828560000e-03 -1.975902132985e-01 +3.547493223769e-01 +1.414213562373e+00 -3.219868008252e+00 -3.219868008252e+00 +1.467938858809e-01 +1.461270346699e+00 +1.461270346699e+00 -2.255579955295e+00 +3.716850301994e+00 +7.296483354515e-02 -2.243203900982e-01 -2.561526811642e+00 -2.561526811642e+00 
PHASE_TRACE 1084 1.0830000000e+01 1 2 +2.176786321460e-02 +1.554322870000e-02 -1.523968210000e-02 +1.533508717911e-02 +2.807710829397e-02 -1.116756659370e-18 -9.872323922027e-02 -1.116756659370e-18 -9.872323922027e-02 +7.453889935838e-20 +4.491476680942e-03 -1.732701043703e-02 +6.199067313699e-02 -1.732701043703e-02 +6.199067313699e-02 -1.991923257912e-03 -4.163981108369e-03 +1.859228570000e-03 +8.950695210000e-03 -2.006542592180e-01 +3.534036834202e-01 +1.414213562373e+00 -3.238389139082e+00 -3.238389139082e+00 +1.473325775864e-01 +1.476188739904e+00 +1.476188739904e+00 -2.256499545971e+00 +3.732688285875e+00 +6.858188122665e-02 -2.268853715247e-01 -2.562122601514e+00 -2.562122601514e+00 
PHASE_TRACE 1085 1.0840000000e+01 1 2 +2.171825210625e-02 +1.556133960000e-02 -1.515015460000e-02 +1.520119458019e-02 +2.806694769700e-02 +0.000000000000e+00 -9.872336970200e-02 +0.000000000000e+00 -9.872336970200e-02 +1.185846126156e-19 +4.481972079866e-03 -1.728864677118e-02 +6.203023183693e-02 -1.728864677118e-02 +6.203023183693e-02 -2.087452190989e-03 -4.144218088206e-03 +1.763090710000e-03 +8.954031170000e-03 -2.037701497225e-01 +3.520330425970e-01 +1.414213562373e+00 -3.256995892954e+00 -3.256995892954e+00 +1.478653402991e-01 +1.491146840559e+00 +1.491146840559e+00 -2.257458967123e+00 +3.748605807682e+00 +6.424235354215e-02 -2.294316814250e-01 -2.562745429510e+00 -2.562745429510e+00 
PHASE_TRACE 1086 1.0850000000e+01 1 2 +2.166820444339e-02 +1.557849050000e-02 -1.506060150000e-02 +1.506765584628e-02 +2.805541282417e-02 +0.000000000000e+00 -9.872404746683e-02 +0.000000000000e+00 -9.872404746683e-02 -1.260385025514e-18 +4.472414430550e-03 -1.725040151877e-02 +6.206975362333e-02 -1.725040151877e-02 +6.206975362333e-02 -2.182745672486e-03 -4.126466588778e-03 +1.667232860000e-03 +8.955847400000e-03 -2.069335243687e-01 +3.506373311146e-01 +1.414213562373e+00 -3.275687600673e+00 -3.275687600673e+00 +1.483957847266e-01 +1.506144729205e+00 +1.506144729205e+00 -2.258457965593e+00 +3.764602694798e+00 +5.994147347090e-02 -2.319593323205e-01 -2.563396439896e+00 -2.563396439896e+00 
PHASE_TRACE 1087 1.0860000000e+01 1 2 +2.161772763802e-02 +1.559468430000e-02 -1.497103770000e-02 +1.493449833840e-02 +2.804250671658e-02 +0.000000000000e+00 -9.872511035315e-02 +0.000000000000e+00 -9.872511035315e-02 +2.768103671627e-18 +4.462894549466e-03 -1.721226671022e-02 +6.210926076616e-02 -1.721226671022e-02 +6.210926076616e-02 -2.277768371819e-03 -4.110448320936e-03 +1.571673650000e-03 +8.956155090000e-03 -2.101352565750e-01 +3.492164888574e-01 +1.414213562373e+00 -3.294459199996e+00 -3.294459199996e+00 +1.489268936191e-01 +1.521183487429e+00 +1.521183487429e+00 -2.259495671601e+00 +3.780679159030e+00 +5.567117998436e-02 -2.344683290668e-01 -2.564076404492e+00 -2.564076404492e+00 
PHASE_TRACE 1088 1.0870000000e+01 1 2 +2.156682931391e-02 +1.560992400000e-02 -1.488147840000e-02 +1.480174648606e-02 +2.802823603387e-02 +0.000000000000e+00 -9.872630214434e-02 +0.000000000000e+00 -9.872630214434e-02 +1.438261944438e-18 +4.453459990092e-03 -1.717421633627e-02 +6.214877836358e-02 -1.717421633627e-02 +6.214877836358e-02 -2.372469850211e-03 -4.095827756807e-03 +1.476431480000e-03 +8.954965680000e-03 -2.133636156236e-01 +3.477704477458e-01 +1.414213562373e+00 -3.313302260080e+00 -3.313302260080e+00 +1.494602626641e-01 +1.536264819419e+00 +1.536264819419e+00 -2.260570817095e+00 +3.796835636514e+00 +5.142217137229e-02 -2.369586761785e-01 -2.564785585320e+00 -2.564785585320e+00 
PHASE_TRACE 1089 1.0880000000e+01 1 2 +2.151551696739e-02 +1.562421290000e-02 -1.479193840000e-02 +1.466941970167e-02 +2.801261190388e-02 -1.079531247727e-17 -9.872733547356e-02 -1.079531247727e-17 -9.872733547356e-02 -1.246832498358e-18 +4.444103892430e-03 -1.713621303774e-02 +6.218832812937e-02 -1.713621303774e-02 +6.218832812937e-02 -2.466793336065e-03 -4.082291547879e-03 +1.381524510000e-03 +8.952290840000e-03 -2.166071789331e-01 +3.462991434465e-01 +1.414213562373e+00 -3.332207158314e+00 -3.332207158314e+00 +1.499956899638e-01 +1.551390727044e+00 +1.551390727044e+00 -2.261682096591e+00 +3.813072823635e+00 +4.718616652430e-02 -2.394303707826e-01 -2.565523739535e+00 -2.565523739535e+00 
PHASE_TRACE 1090 1.0890000000e+01 1 2 +2.146379817641e-02 +1.563755450000e-02 -1.470243250000e-02 +1.453753303424e-02 +2.799564975183e-02 +0.000000000000e+00 -9.872796224275e-02 +0.000000000000e+00 -9.872796224275e-02 -2.629190268277e-18 +4.434767176598e-03 -1.709821752025e-02 +6.222792301693e-02 -1.709821752025e-02 +6.222792301693e-02 -2.560684486009e-03 -4.069622297394e-03 +1.286970730000e-03 +8.948142470000e-03 -2.198576328205e-01 +3.448025107038e-01 +1.414213562373e+00 -3.351165354401e+00 -3.351165354401e+00 +1.505311948049e-01 +1.566562964403e+00 +1.566562964403e+00 -2.262828519809e+00 +3.829391484212e+00 +4.295796507979e-02 -2.418834037927e-01 -2.566290257302e+00 -2.566290257302e+00 
PHASE_TRACE 1091 1.0900000000e+01 1 2 +2.141168045614e-02 +1.564995230000e-02 -1.461297550000e-02 +1.440609834937e-02 +2.797736785217e-02 +0.000000000000e+00 -9.872803430042e-02 +0.000000000000e+00 -9.872803430042e-02 -1.253608761936e-18 +4.425353529188e-03 -1.706019839548e-02 +6.226756398485e-02 -1.706019839548e-02 +6.226756398485e-02 -2.654100046108e-03 -4.057748934211e-03 +1.192787870000e-03 +8.942532690000e-03 -2.231118589130e-01 +3.432804811303e-01 +1.414213562373e+00 -3.370171498959e+00 -3.370171498959e+00 +1.510634790064e-01 +1.581782598667e+00 +1.581782598667e+00 -2.264009716970e+00 +3.845792315637e+00 +3.873673672133e-02 -2.443177664117e-01 -2.567084422112e+00 -2.567084422112e+00 
PHASE_TRACE 1092 1.0910000000e+01 1 2 +2.135917142098e-02 +1.566141030000e-02 -1.452358190000e-02 +1.427512558669e-02 +2.795778607226e-02 +4.231951761247e-18 -9.872753953865e-02 +4.231951761247e-18 -9.872753953865e-02 +9.317362419797e-20 +4.415753494733e-03 -1.702214005541e-02 +6.230723968485e-02 -1.702214005541e-02 +6.230723968485e-02 -2.747014468721e-03 -4.046760286800e-03 +1.098993440000e-03 +8.935473820000e-03 -2.263727477051e-01 +3.417329878330e-01 +1.414213562373e+00 -3.389224824163e+00 -3.389224824163e+00 +1.515887201451e-01 +1.597049793940e+00 +1.597049793940e+00 -2.265226037411e+00 +3.862275831351e+00 +3.452618009138e-02 -2.467334373281e-01 -2.567905620612e+00 -2.567905620612e+00 
PHASE_TRACE 1093 1.0920000000e+01 1 2 +2.130627827285e-02 +1.567193220000e-02 -1.443426600000e-02 +1.414462542239e-02 +2.793692271796e-02 -4.229256125865e-18 -9.872660461484e-02 -4.229256125865e-18 -9.872660461484e-02 +1.389134033497e-19 +4.405871760845e-03 -1.698404667876e-02 +6.234692913981e-02 -1.698404667876e-02 +6.234692913981e-02 -2.839421256376e-03 -4.036880996224e-03 +1.005604740000e-03 +8.926978430000e-03 -2.296485648711e-01 +3.401599689600e-01 +1.414213562373e+00 -3.408329358706e+00 -3.408329358706e+00 +1.521034996774e-01 +1.612363731784e+00 +1.612363731784e+00 -2.266478584294e+00 +3.878842316078e+00 +3.033366973677e-02 -2.491303997934e-01 -2.568753690250e+00 -2.568753690250e+00 
PHASE_TRACE 1094 1.0930000000e+01 1 2 +2.125300880747e-02 +1.568152240000e-02 -1.434504230000e-02 +1.401461141446e-02 +2.791479433130e-02 +1.084931527950e-17 -9.872546369172e-02 +1.084931527950e-17 -9.872546369172e-02 -1.224809641730e-18 +4.395650951824e-03 -1.694594140432e-02 +6.238660675211e-02 -1.694594140432e-02 +6.238660675211e-02 -2.931329989863e-03 -4.028411656496e-03 +9.126388120000e-04 +8.917059260000e-03 -2.329508977863e-01 +3.385613520249e-01 +1.414213562373e+00 -3.427492874167e+00 -3.427492874167e+00 +1.526056374042e-01 +1.627722776603e+00 +1.627722776603e+00 -2.267768878766e+00 +3.895491655369e+00 +2.616840905097e-02 -2.515086229092e-01 -2.569628921193e+00 -2.569628921193e+00 
PHASE_TRACE 1095 1.0940000000e+01 1 2 +2.119937027576e-02 +1.569018500000e-02 -1.425592490000e-02 +1.388510082608e-02 +2.789141297510e-02 -1.086006090611e-17 -9.872440091008e-02 -1.086006090611e-17 -9.872440091008e-02 -1.197704587418e-18 +4.385086105208e-03 -1.690786088621e-02 +6.242624841798e-02 -1.690786088621e-02 +6.242624841798e-02 -3.022760060129e-03 -4.021653411805e-03 +8.201124990000e-04 +8.905729290000e-03 -2.362919086375e-01 +3.369370739260e-01 +1.414213562373e+00 -3.446725128045e+00 -3.446725128045e+00 +1.530947397820e-01 +1.643124917253e+00 +1.643124917253e+00 -2.269098658467e+00 +3.912223575720e+00 +2.203923305459e-02 -2.538680788605e-01 -2.570532234508e+00 -2.570532234508e+00 
PHASE_TRACE 1096 1.0950000000e+01 1 2 +2.114537011273e-02 +1.569792460000e-02 -1.416692770000e-02 +1.375611484069e-02 +2.786678734718e-02 +0.000000000000e+00 -9.872368072694e-02 +0.000000000000e+00 -9.872368072694e-02 +1.694065894509e-19 +4.374226295872e-03 -1.686984658226e-02 +6.246583725812e-02 -1.686984658226e-02 +6.246583725812e-02 -3.113731741573e-03 -4.016829825772e-03 +7.280423950000e-04 +8.893001670000e-03 -2.396813021002e-01 +3.352870703068e-01 +1.414213562373e+00 -3.466035410761e+00 -3.466035410761e+00 +1.535723052923e-01 +1.658568240995e+00 +1.658568240995e+00 -2.270469415922e+00 +3.929037656918e+00 +1.795243278990e-02 -2.562087276671e-01 -2.571464952632e+00 -2.571464952632e+00 
PHASE_TRACE 1097 1.0960000000e+01 1 2 +2.109101583982e-02 +1.570474580000e-02 -1.407806480000e-02 +1.362767849869e-02 +2.784092311007e-02 +1.222228124265e-18 -9.872348319749e-02 +1.222228124265e-18 -9.872348319749e-02 +1.677125235564e-19 +4.363163027628e-03 -1.683193491202e-02 +6.250536757280e-02 -1.683193491202e-02 +6.250536757280e-02 -3.204256413322e-03 -4.014029486997e-03 +6.364448630000e-04 +8.878889760000e-03 -2.431239156242e-01 +3.336112718138e-01 +1.414213562373e+00 -3.485430164089e+00 -3.485430164089e+00 +1.540413641697e-01 +1.674051321922e+00 +1.674051321922e+00 -2.271882121890e+00 +3.945933443812e+00 +1.391030635245e-02 -2.585305290077e-01 -2.572428641319e+00 -2.572428641319e+00 
PHASE_TRACE 1098 1.0970000000e+01 1 2 +2.103631488692e-02 +1.571065350000e-02 -1.398934990000e-02 +1.349981802338e-02 +2.781382469865e-02 +0.000000000000e+00 -9.872386003836e-02 +0.000000000000e+00 -9.872386003836e-02 +1.694065894509e-19 +4.352008249202e-03 -1.679414868453e-02 +6.254484606550e-02 -1.679414868453e-02 +6.254484606550e-02 -3.294330661148e-03 -4.013181025012e-03 +5.453360330000e-04 +8.863407130000e-03 -2.466185188125e-01 +3.319096149414e-01 +1.414213562373e+00 -3.504911463953e+00 -3.504911463953e+00 +1.545057456011e-01 +1.689573637166e+00 +1.689573637166e+00 -2.273337036620e+00 +3.962910673787e+00 +9.910605586198e-03 -2.608334341782e-01 -2.573424808628e+00 -2.573424808628e+00 
PHASE_TRACE 1099 1.0980000000e+01 1 2 +2.098127464046e-02 +1.571565260000e-02 -1.390079670000e-02 +1.337255934378e-02 +2.778549701952e-02 -4.213180096468e-18 -9.872472219314e-02 -4.213180096468e-18 -9.872472219314e-02 -1.226503707624e-18 +4.340867391492e-03 -1.675649186996e-02 +6.258429004673e-02 -1.675649186996e-02 +6.258429004673e-02 -3.383932526176e-03 -4.014067735394e-03 +4.547317950000e-04 +8.846567490000e-03 -2.501580612353e-01 +3.301820328379e-01 +1.414213562373e+00 -3.524476369301e+00 -3.524476369301e+00 +1.549691323887e-01 +1.705135613303e+00 +1.705135613303e+00 -2.274833721383e+00 +3.979969334687e+00 +5.947180705847e-03 -2.631173914771e-01 -2.574454679433e+00 -2.574454679433e+00 
PHASE_TRACE 1100 1.0990000000e+01 1 2 +2.092590232007e-02 +1.571974810000e-02 -1.381241860000e-02 +1.324592554200e-02 +2.775594729308e-02 +0.000000000000e+00 -9.872586188884e-02 +0.000000000000e+00 -9.872586188884e-02 +1.558540622948e-19 +4.329814036692e-03 -1.671894897699e-02 +6.262372306452e-02 -1.671894897699e-02 +6.262372306452e-02 -3.473023434993e-03 -4.016377494549e-03 +3.646478020000e-04 +8.828384780000e-03 -2.537313854203e-01 +3.284284643826e-01 +1.414213562373e+00 -3.544117638447e+00 -3.544117638447e+00 +1.554341487129e-01 +1.720738541941e+00 +1.720738541941e+00 -2.276371213294e+00 +3.997109755235e+00 +2.011525387581e-03 -2.653823459301e-01 -2.575519007167e+00 -2.575519007167e+00 
PHASE_TRACE 1101 1.1000000000e+01 1 2 +2.087020548151e-02 +1.572294550000e-02 -1.372422900000e-02 +1.311993561609e-02 +2.772518697522e-02 -1.092413720594e-17 -9.872700372139e-02 -1.092413720594e-17 -9.872700372139e-02 +1.406074692442e-19 +4.318872421228e-03 -1.668148916424e-02 +6.266316903216e-02 -1.668148916424e-02 +6.266316903216e-02 -3.561553548148e-03 -4.019775292783e-03 +2.750994660000e-04 +8.808873090000e-03 -2.573259137852e-01 +3.266488441915e-01 +1.414213562373e+00 -3.563825375119e+00 -3.563825375119e+00 +1.559016940300e-01 +1.736384204931e+00 +1.736384204931e+00 -2.277948277451e+00 +4.014332482382e+00 -1.905099761769e-03 -2.676282299821e-01 -2.576617951433e+00 -2.576617951433e+00 
PHASE_TRACE 1102 1.1010000000e+01 1 2 +2.081419136178e-02 +1.572525010000e-02 -1.363624110000e-02 +1.299460393088e-02 +2.769323104616e-02 +2.186949776828e-17 -9.872787221027e-02 +2.186949776828e-17 -9.872787221027e-02 +1.512800843796e-18 +4.308012048798e-03 -1.664407407135e-02 +6.270264628566e-02 -1.664407407135e-02 +6.270264628566e-02 -3.649470140468e-03 -4.023982829658e-03 +1.861019610000e-04 +8.788046700000e-03 -2.609307861005e-01 +3.248431107748e-01 +1.414213562373e+00 -3.583589474896e+00 -3.583589474896e+00 +1.563707015068e-01 +1.752074424916e+00 +1.752074424916e+00 -2.279563859713e+00 +4.031638284629e+00 -5.809448511654e-03 -2.698549778359e-01 -2.577751266076e+00 -2.577751266076e+00 
PHASE_TRACE 1103 1.1020000000e+01 1 2 +2.075786746411e-02 +1.572666760000e-02 -1.354846810000e-02 +1.286994080229e-02 +2.766009834567e-02 +1.094534080037e-17 -9.872825925206e-02 +1.094534080037e-17 -9.872825925206e-02 +1.497554250746e-18 +4.297155718024e-03 -1.660666744783e-02 +6.274216301504e-02 -1.660666744783e-02 +6.274216301504e-02 -3.736726645542e-03 -4.028842173330e-03 +9.767021370000e-05 +8.765920040000e-03 -2.645395150897e-01 +3.230111990229e-01 +1.414213562373e+00 -3.603402021882e+00 -3.603402021882e+00 +1.568383735313e-01 +1.767810570888e+00 +1.767810570888e+00 -2.281217348455e+00 +4.049027919343e+00 -9.704628344775e-03 -2.720625132438e-01 -2.578918408268e+00 -2.578918408268e+00 
PHASE_TRACE 1104 1.1030000000e+01 1 2 +2.070124078083e-02 +1.572720350000e-02 -1.346092270000e-02 +1.274595352520e-02 +2.762580913776e-02 +0.000000000000e+00 -9.872807495712e-02 +0.000000000000e+00 -9.872807495712e-02 +1.506024580218e-18 +4.286198981416e-03 -1.656924421780e-02 +6.278171517519e-02 -1.656924421780e-02 +6.278171517519e-02 -3.823290692600e-03 -4.034351662755e-03 +9.818910520000e-06 +8.742507710000e-03 -2.681516841639e-01 +3.211530534242e-01 +1.414213562373e+00 -3.623259351834e+00 -3.623259351834e+00 +1.573008543921e-01 +1.783593250905e+00 +1.783593250905e+00 -2.282908881598e+00 +4.066502132503e+00 -1.358929451090e-02 -2.742507602507e-01 -2.580118906484e+00 -2.580118906484e+00 
PHASE_TRACE 1105 1.1040000000e+01 1 2 +2.064431892469e-02 +1.572686390000e-02 -1.337361790000e-02 +1.262264926481e-02 +2.759038473087e-02 +0.000000000000e+00 -9.872736945097e-02 +0.000000000000e+00 -9.872736945097e-02 -1.238362168886e-18 +4.275036257130e-03 -1.653179678673e-02 +6.282128737511e-02 -1.653179678673e-02 +6.282128737511e-02 -3.909147521915e-03 -4.040661087860e-03 -7.743750870002e-05 +8.717824490000e-03 -2.717730165906e-01 +3.192686098598e-01 +1.414213562373e+00 -3.643162765724e+00 -3.643162765724e+00 +1.577541567319e-01 +1.799422030028e+00 +1.799422030028e+00 -2.284639278106e+00 +4.084061308134e+00 -1.745796518922e-02 -2.764196302627e-01 -2.581352500747e+00 -2.581352500747e+00 
PHASE_TRACE 1106 1.1050000000e+01 1 2 +2.058710908010e-02 +1.572565480000e-02 -1.328656620000e-02 +1.250003635883e-02 +2.755384434521e-02 +0.000000000000e+00 -9.872632035386e-02 +0.000000000000e+00 -9.872632035386e-02 +1.526353370952e-18 +4.263587189047e-03 -1.649433706320e-02 +6.286085651847e-02 -1.649433706320e-02 +6.286085651847e-02 -3.994300704365e-03 -4.048032301124e-03 -1.640848500000e-04 +8.691885290000e-03 -2.754141003027e-01 +3.173578124216e-01 +1.414213562373e+00 -3.663118410401e+00 -3.663118410401e+00 +1.581951466496e-01 +1.815295601076e+00 +1.815295601076e+00 -2.286410015764e+00 +4.101705616839e+00 -2.130232620139e-02 -2.785690319125e-01 -2.582619468377e+00 -2.582619468377e+00 
PHASE_TRACE 1107 1.1060000000e+01 1 2 +2.052961847011e-02 +1.572358220000e-02 -1.319978020000e-02 +1.237812682444e-02 +2.751620412355e-02 +5.493754118291e-18 -9.872518906463e-02 +5.493754118291e-18 -9.872518906463e-02 +1.727947212399e-19 +4.251816797855e-03 -1.645689372179e-02 +6.290039730092e-02 -1.645689372179e-02 +6.290039730092e-02 -4.078766897351e-03 -4.056770842310e-03 -2.501091660000e-04 +8.664705190000e-03 -2.790877792549e-01 +3.154206026631e-01 +1.414213562373e+00 -3.683135637996e+00 -3.683135637996e+00 +1.586223143534e-01 +1.831211982015e+00 +1.831211982015e+00 -2.288222917490e+00 +4.119434899505e+00 -2.511320573503e-02 -2.806988722776e-01 -2.583920691049e+00 -2.583920691049e+00 
PHASE_TRACE 1108 1.1070000000e+01 1 2 +2.047185441865e-02 +1.572065260000e-02 -1.311327210000e-02 +1.225693627851e-02 +2.747747704700e-02 +0.000000000000e+00 -9.872425660807e-02 +0.000000000000e+00 -9.872425660807e-02 -1.197704587418e-18 +4.239744495729e-03 -1.641950539396e-02 +6.293988822106e-02 -1.641950539396e-02 +6.293988822106e-02 -4.162569115450e-03 -4.067146844280e-03 -3.354967590000e-04 +8.636299390000e-03 -2.828060186997e-01 +3.134569265495e-01 +1.414213562373e+00 -3.703224779814e+00 -3.703224779814e+00 +1.590361620954e-01 +1.847169036646e+00 +1.847169036646e+00 -2.290079748699e+00 +4.137248785345e+00 -2.888282390537e-02 -2.828090437208e-01 -2.585257534805e+00 -2.585257534805e+00 
